,Daily Returns,Total Returns,Funds,Portfolio Value,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AEG Position,AEG Order,AEG Filled Order,AEG Trade Price,AEG Cost to Trade,AEG PnL,AIN Position,AIN Order,AIN Filled Order,AIN Trade Price,AIN Cost to Trade,AIN PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL
2010-03-29,0.386835,-26.9543389,-17337.699,730456.611,-29081,12520.0,0,34.31,0.0,-2617.29,-33526,30446.0,0,33.29,0.0,-7040.46,107303,-107303.0,0,6.85,0.0,8584.24,0,0.0,0,22.49,0.0,0.0,-35299,35299.0,0,25.18,0.0,4941.86
2010-03-26,-3.723572,-27.3411739,36696.581,726588.261,-29081,9409.0,0,34.65,0.0,6979.44,-33526,32553.0,0,32.71,0.0,-20450.86,107303,-107303.0,0,6.71,0.0,18241.51,0,0.0,0,22.43,0.0,0.0,-35299,35299.0,0,23.92,0.0,-42005.81
2010-03-25,0.973217,-23.6176019,24242.391,763823.981,-29081,8673.0,0,34.1,0.0,-18902.65,-33526,33526.0,0,32.99,0.0,13075.14,107303,-107303.0,0,6.75,0.0,2146.06,0,0.0,0,22.42,0.0,0.0,-35299,35299.0,0,24.46,0.0,13413.62
2010-03-24,-0.407465,-24.5908189,48078.201,754091.811,-29081,8528.0,0,33.98,0.0,6107.01,-33526,33526.0,0,32.52,0.0,-5028.9,107303,-107303.0,0,6.61,0.0,-16095.45,0,0.0,0,22.47,0.0,-0.0,-35299,35299.0,0,24.33,0.0,10942.69
2010-03-23,-2.428982,-24.1833539,73147.671,758166.461,-29081,7832.0,0,33.78,0.0,-11341.59,-33526,33526.0,0,32.23,0.0,-17098.26,107303,-107303.0,0,6.65,0.0,20387.57,0,0.0,0,21.99,0.0,0.0,-35299,35299.0,0,24.06,0.0,-16237.54
2010-03-22,-2.63712,-21.7543719,131805.231,782456.281,-29081,7080.0,0,33.26,0.0,-8724.3,-33526,33526.0,0,31.5,0.0,-12069.36,107303,-107303.0,0,6.38,0.0,5365.15,0,0.0,0,21.86,0.0,0.0,-35299,35299.0,0,23.52,0.0,-10942.69
2010-03-19,3.535177,-19.1172519,63614.631,808827.481,-29081,8007.0,0,33.53,0.0,1163.24,-33526,33526.0,0,32.11,0.0,11398.84,107303,-107303.0,0,6.59,0.0,-11803.33,0,0.0,0,22.38,0.0,0.0,-35299,35299.0,0,24.65,0.0,34593.02
2010-03-18,-1.300297,-22.6524289,68008.021,773475.711,-29081,7618.0,0,33.3,0.0,-2326.48,-33526,33526.0,0,32.01,0.0,-2346.82,107303,-107303.0,0,6.69,0.0,-16095.45,0,0.0,0,22.16,0.0,0.0,-35299,35299.0,0,24.81,0.0,7765.78
2010-03-17,3.722384,-21.3521319,35557.251,786478.681,-29081,0.0,0,33.44,0.0,1163.24,-33526,0.0,0,32.13,0.0,1341.04,107303,0.0,0,6.71,0.0,9657.27,0,0.0,0,21.97,0.0,0.0,-35299,0.0,0,25.5,0.0,25062.29
2010-03-16,-0.542958,-25.0745159,36834.001,749254.841,-29081,0.0,0,33.39,0.0,-3198.91,-33526,0.0,0,32.03,0.0,-2682.08,107303,0.0,0,6.61,0.0,7511.21,0,0.0,0,22.2,0.0,0.0,-35299,0.0,0,25.6,0.0,-7059.8
2010-03-15,0.267765,-24.5315579,37406.131,754684.421,-29081,0.0,0,33.32,0.0,3198.91,-33526,0.0,0,32.2,0.0,13075.14,107303,0.0,0,6.59,0.0,-13949.39,0,0.0,0,22.01,0.0,0.0,-35299,0.0,0,25.48,0.0,352.99
2010-03-12,0.531775,-24.7993229,12234.751,752006.771,-29081,29081.0,0,33.62,0.0,4652.96,-33526,33526.0,0,32.48,0.0,-5364.16,107303,-23293.0,0,6.77,0.0,2146.06,0,0.0,0,22.7,0.0,0.0,-35299,35299.0,0,25.68,0.0,3882.89
2010-03-11,0.186443,-25.3310979,45878.641,746689.021,-29081,29081.0,0,33.38,0.0,2326.48,-33526,33526.0,0,31.99,0.0,-3017.34,107303,-23652.0,0,6.66,0.0,6438.18,0,0.0,0,22.86,0.0,-0.0,-35299,35299.0,0,25.39,0.0,-3882.89
2010-03-10,-2.060967,-25.5175409,64156.121,744824.591,-29081,29081.0,0,33.2,0.0,-11341.59,-33526,33526.0,0,31.98,0.0,-8716.76,107303,-21504.0,0,6.61,0.0,11803.33,0,0.0,0,23.34,0.0,0.0,-35299,35299.0,0,25.03,0.0,-12354.65
2010-03-09,-4.286397,-23.4565739,116143.031,765434.261,-29081,29081.0,0,32.93,0.0,-7851.87,-33526,33526.0,0,31.19,0.0,-18774.56,107303,-16831.0,0,6.51,0.0,0.0,0,0.0,0,21.77,0.0,0.0,-35299,35299.0,0,24.53,0.0,-16237.54
2010-03-08,-0.359907,-19.1701769,95802.411,808298.231,-29081,29081.0,0,33.11,0.0,4652.96,-33526,33526.0,0,31.43,0.0,-670.52,107303,-16541.0,0,6.56,0.0,-12876.36,0,0.0,0,21.19,0.0,0.0,-35299,35299.0,0,24.73,0.0,5294.85
2010-03-05,-5.510319,-18.8102699,139732.481,811897.301,-29081,29081.0,0,32.83,0.0,-26172.9,-33526,33526.0,0,30.71,0.0,-39560.68,107303,-10488.0,0,6.49,0.0,30044.84,0,0.0,0,20.66,0.0,0.0,-35299,35299.0,0,24.4,0.0,-19414.45
2010-03-04,-1.991046,-13.2999509,195298.011,867000.491,-29081,29081.0,0,32.46,0.0,5234.58,-33526,33526.0,0,29.9,0.0,-6705.2,107303,-8428.0,0,6.44,0.0,-6438.18,0,0.0,0,20.39,0.0,0.0,-35299,35299.0,0,23.9,0.0,-12001.66
2010-03-03,-2.698564,-11.3089049,212610.141,886910.951,-29081,29081.0,0,32.42,0.0,-2326.48,-33526,33526.0,0,29.85,0.0,-2011.56,107303,-5558.0,0,6.47,0.0,-4292.12,0,0.0,0,20.53,0.0,-0.0,-35299,35299.0,0,23.49,0.0,-18355.48
2010-03-02,-1.123445,-8.6103409,238486.001,913896.591,-29081,29081.0,0,32.0,0.0,-7851.87,-33526,33526.0,0,29.99,0.0,670.52,107303,-4430.0,0,6.5,0.0,13949.39,0,0.0,0,20.24,0.0,0.0,-35299,35299.0,0,22.97,0.0,-18002.49
2010-03-01,-4.08198615,-7.4868959,281884.581,925131.041,-29081,29081.0,0,31.43,0.0,-18321.03,-33526,33526.0,0,29.39,0.0,-21121.38,107303,321.0,321,6.3,35.7915,5329.3585,0,0.0,0,19.51,0.0,0.0,-35299,35299.0,0,22.78,0.0,-6706.81
2010-02-26,0.497117,-3.40490975,305478.2725,965950.9025,-29081,29081.0,0,31.17,0.0,-10759.97,-33526,33526.0,0,28.91,0.0,-12404.62,106982,-322.0,0,6.2,0.0,24605.86,0,0.0,0,19.61,0.0,0.0,-35299,35299.0,0,22.84,0.0,3529.9
2010-02-25,2.047324,-3.90202675,344526.3025,960979.7325,-29081,29081.0,0,30.84,0.0,4071.34,-33526,33526.0,0,28.2,0.0,-6705.2,106982,-2686.0,0,5.99,0.0,16047.3,0,0.0,0,19.25,0.0,0.0,-35299,35299.0,0,22.68,0.0,7059.8
2010-02-24,-2.55140605,-5.94935075,332486.7725,940506.4925,-29081,29081.0,0,30.97,0.0,-11050.78,-33526,33526.0,0,28.32,0.0,-17098.26,106982,3393.0,3393,5.91,368.1405,8988.7995,0,0.0,0,19.7,0.0,0.0,-35299,35299.0,0,22.8,0.0,-6353.82
2010-02-23,2.8790662,-3.3979447,317385.993,966020.553,-29081,29081.0,0,31.09,0.0,8724.3,-33526,33526.0,0,28.57,0.0,16092.48,103589,766.0,766,5.95,78.898,-20735.418,0,0.0,0,20.52,0.0,0.0,-35299,35299.0,0,23.47,0.0,24709.3
2010-02-22,0.5256668,-6.2770109,300218.681,937229.891,-29081,29081.0,0,31.29,0.0,1454.05,-33526,33526.0,0,28.91,0.0,6034.68,102823,34922.0,34922,6.04,3701.732,-5408.972,0,0.0,0,20.29,0.0,0.0,-35299,35299.0,0,23.6,0.0,3176.91
2010-02-19,-0.780238,-6.8026777,537342.363,931973.223,-29081,29081.0,0,30.84,0.0,-6397.82,-33526,33526.0,0,28.84,0.0,6034.68,67901,46660.0,46660,5.95,5039.28,-2497.38,0,0.0,0,20.63,0.0,-0.0,-35299,23195.0,0,23.4,0.0,-4941.86
2010-02-18,-2.2925745,-6.0224397,842968.163,939775.603,-29081,29081.0,0,30.57,0.0,-10178.35,-33526,33526.0,0,28.8,0.0,-1676.3,21241,5809.0,5809,6.01,609.945,1283.555,0,0.0,0,20.31,0.0,0.0,-35299,6410.0,0,23.01,0.0,-12354.65
2010-02-17,-0.863829,-3.7298652,865485.778,962701.348,-29081,29081.0,0,30.36,0.0,-11050.78,-33526,33526.0,0,29.17,0.0,4023.12,15432,-5638.0,0,6.1,0.0,154.32,0,0.0,0,20.44,0.0,0.0,-35299,2106.0,0,23.2,0.0,-1764.95
2010-02-16,-3.795574,-2.8660362,894529.398,971339.638,-29081,29081.0,0,30.24,0.0,-7851.87,-33526,33526.0,0,28.85,0.0,-14416.18,15432,-2175.0,0,5.94,0.0,2314.8,0,0.0,0,20.46,0.0,0.0,-35299,1821.0,0,22.78,0.0,-18002.49
2010-02-12,-2.290309,0.9295378,911988.178,1009295.378,-29081,29081.0,0,30.65,0.0,-18030.22,-33526,33526.0,0,28.3,0.0,-8381.5,15432,-2910.0,0,5.77,0.0,-1080.24,0,0.0,0,19.85,0.0,0.0,-35299,658.0,0,22.47,0.0,4588.87
2010-02-11,0.637575,3.2198468,938825.368,1032198.468,-29081,29081.0,0,29.25,0.0,-3198.91,-33526,33526.0,0,27.84,0.0,-17098.26,15432,-5219.0,0,5.89,0.0,-154.32,0,0.0,0,20.28,0.0,-0.0,-35299,38.0,0,23.3,0.0,26827.24
2010-02-10,-2.6108372,2.5822718,960499.798,1025822.718,-29081,28093.0,0,29.46,0.0,4652.96,-33526,33526.0,0,27.98,0.0,5364.16,15432,-6075.0,0,5.97,0.0,925.92,0,0.0,0,21.13,0.0,-0.0,-35299,-2316.0,-2316,22.38,317.292,-37051.412
2010-02-09,-2.037626,5.193109,960716.96,1051931.09,-29081,25278.0,0,29.53,0.0,-6107.01,-33526,33526.0,0,28.06,0.0,-10057.8,15432,-7860.0,0,5.83,0.0,6635.76,0,0.0,0,19.14,0.0,0.0,-32983,-845.0,-845,22.24,114.92,-10847.21
2010-02-08,0.8601153,7.230735,973490.4,1072307.35,-29081,24235.0,0,29.21,0.0,-872.43,-33526,33526.0,0,27.96,0.0,6369.94,15432,-10233.0,0,5.58,0.0,-3240.72,0,0.0,0,18.7,0.0,0.0,-32138,-517.0,-517,22.24,72.897,6344.363
2010-02-05,-1.6271478,6.3706197,990398.627,1063706.197,-29081,23446.0,0,28.91,0.0,-2908.1,-33526,33526.0,0,27.52,0.0,-16092.48,15432,-9884.0,0,5.83,0.0,-2932.08,0,0.0,0,18.34,0.0,0.0,-31621,-2252.0,-2252,22.45,346.808,5661.182
2010-02-04,7.8929028,7.9977675,930883.455,1079977.675,-29081,23425.0,0,29.3,0.0,13668.07,-33526,33526.0,0,28.1,0.0,34196.52,15432,-9180.0,0,6.24,0.0,-7098.72,0,9296.0,9296,19.71,1366.512,864.528,-29369,987.0,0,23.44,0.0,37298.63
2010-02-03,-1.83361,0.1048647,931595.297,1001048.647,-29081,23310.0,0,29.39,0.0,-1163.24,-33526,33526.0,0,27.88,0.0,-16092.48,15432,-6641.0,0,6.41,0.0,-1388.88,-9296,9296.0,0,19.85,0.0,-278.88,-29369,1286.0,0,23.58,0.0,587.38
2010-02-02,-2.93192,1.9384747,945900.247,1019384.747,-29081,23205.0,0,29.22,0.0,-10759.97,-33526,33526.0,0,27.99,0.0,-5364.16,15432,-4688.0,0,6.35,0.0,3549.36,-9296,9296.0,0,19.71,0.0,-1766.24,-29369,940.0,0,23.18,0.0,-14978.19
2010-02-01,-4.0127715,4.8703947,987187.977,1048703.947,-29081,22809.0,0,28.16,0.0,-31989.1,-33526,33526.0,0,27.48,0.0,-12739.88,15432,-4384.0,0,6.17,0.0,4783.92,-9296,9296.0,0,19.95,0.0,1487.36,-29369,-3685.0,-3685,23.33,497.475,-1670.015
2010-01-29,5.955511,8.8831662,918603.382,1088831.662,-29081,21845.0,0,28.93,0.0,19193.46,-33526,33526.0,0,28.73,0.0,34531.78,15432,-3973.0,0,6.07,0.0,-1543.2,-9296,9296.0,0,20.05,0.0,1208.48,-25684,-2772.0,-2772,23.48,422.73,6164.59
2010-01-28,5.1427109,2.9276552,895982.932,1029276.552,-29081,21255.0,0,29.13,0.0,13958.88,-33526,33526.0,0,29.28,0.0,41236.98,15432,-3828.0,0,6.17,0.0,-2314.8,-9296,9296.0,0,20.24,0.0,2045.12,-22912,-1221.0,-1221,23.35,159.951,-3499.071
2010-01-27,-0.54396865,-2.2150557,891624.413,977849.443,-29081,20421.0,0,29.2,0.0,3489.72,-33526,33526.0,0,29.55,0.0,-9387.28,15432,-2831.0,0,6.08,0.0,1543.2,-9296,9296.0,0,19.86,0.0,-1952.16,-21691,-1749.0,-1749,23.21,224.7465,866.8335
2010-01-26,-0.3873327,-1.67108705,883957.3495,983289.1295,-29081,19267.0,0,29.37,0.0,4652.96,-33526,33526.0,0,29.42,0.0,-13745.66,15432,-1735.0,0,6.06,0.0,-1080.24,-9296,9296.0,0,20.41,0.0,4183.2,-19942,-1066.0,-1066,23.32,138.047,2116.413
2010-01-25,-3.3151647,-1.28375435,890157.6065,987162.4565,-29081,17953.0,0,29.42,0.0,-8142.68,-33526,33526.0,0,28.93,0.0,-25479.76,15432,420.0,420,6.27,47.67,1849.29,-9296,9296.0,0,20.13,0.0,-5763.52,-18876,-3202.0,-3202,23.93,443.477,4385.023
2010-01-22,8.2238837,2.03141035,860071.8035,1020314.1035,-29081,17774.0,0,30.35,0.0,39259.35,-33526,33526.0,0,29.54,0.0,49283.22,15012,-598.0,0,6.14,0.0,-900.72,-9296,9072.0,0,19.47,0.0,-2881.76,-15674,-1853.0,-1853,23.41,261.273,-2521.253
2010-01-21,2.8419174,-6.19247335,796806.3465,938075.2665,-29081,17396.0,0,31.0,0.0,3198.91,-33526,33526.0,0,30.3,0.0,17768.78,15012,-1939.0,0,6.49,0.0,-7355.88,-9296,8223.0,0,20.34,0.0,6972.0,-13821,-2367.0,-2367,24.21,302.976,7835.364
2010-01-20,2.9132116,-9.03439075,790738.6125,909656.0925,-29081,16545.0,0,30.53,0.0,4943.77,-33526,33526.0,0,30.7,0.0,15757.22,15012,-2892.0,0,6.68,0.0,-5104.08,-9296,7666.0,0,21.09,0.0,9853.76,-11454,-1594.0,-1594,24.18,192.874,3681.446
2010-01-19,-5.62516975,-11.94760235,822814.6165,880523.9765,-29081,13264.0,0,30.36,0.0,-10759.97,-33526,33526.0,0,29.76,0.0,-43583.8,15012,-1531.0,0,6.74,0.0,-750.6,-9296,8777.0,0,21.02,0.0,-3160.64,-9860,-3345.0,-3345,24.71,459.9375,2003.3125
2010-01-15,4.0039923,-6.3224326,778672.204,936775.674,-29081,11482.0,0,31.22,0.0,20938.32,-33526,33526.0,0,30.13,0.0,16763.0,15012,-1639.0,0,7.03,0.0,-2852.28,-9296,9296.0,0,21.59,0.0,4276.16,-6515,-5129.0,-5129,25.0,682.157,914.723
2010-01-14,-0.9441762,-10.3264249,805143.531,896735.751,-29081,7628.0,0,30.59,0.0,-13377.26,-33526,33526.0,0,30.02,0.0,5699.42,15012,-473.0,0,7.12,0.0,-600.48,-9296,9296.0,0,21.24,0.0,-557.76,-1386,-1386.0,-1386,24.62,176.022,-605.682
2010-01-13,-2.0509308,-9.3822487,817306.553,906177.513,-29081,6059.0,0,30.47,0.0,-6979.44,-33526,33526.0,0,29.7,0.0,-14080.92,15012,1446.0,1446,7.16,156.168,551.052,-9296,9296.0,0,21.48,0.0,0.0,0,0.0,0,24.79,0.0,0.0
2010-01-12,2.88470635,-7.3313179,814423.151,926686.821,-29081,6441.0,0,30.56,0.0,10759.97,-33526,33526.0,0,29.88,0.0,11734.1,13566,3829.0,3829,7.13,415.4465,-804.9265,-9296,9296.0,0,21.99,0.0,7157.92,0,0.0,0,24.95,0.0,-0.0
2010-01-11,1.2479898,-10.21602425,807405.3675,897839.7575,-29081,5679.0,0,30.88,0.0,-581.62,-33526,33526.0,0,30.4,0.0,8716.76,9737,2888.0,2888,7.26,307.572,-1046.922,-9296,9296.0,0,22.85,0.0,5391.68,0,0.0,0,25.61,0.0,0.0
2010-01-08,-0.8784424,-11.46401405,851818.8595,885359.8595,-29081,4548.0,0,30.64,0.0,290.81,-33526,33526.0,0,30.04,0.0,-6705.2,6849,4372.0,4372,7.12,489.664,604.686,-9296,9296.0,0,22.41,0.0,-2974.72,0,0.0,0,25.75,0.0,-0.0
2010-01-07,0.2551182,-10.58557165,871953.5235,894144.2835,-29081,3329.0,0,30.78,0.0,1163.24,-33526,33526.0,0,30.25,0.0,2011.56,2477,2477.0,2477,6.82,257.608,213.022,-9296,9296.0,0,22.45,0.0,-836.64,0,0.0,0,25.24,0.0,0.0
2010-01-06,2.418169,-10.84068985,871446.9615,891593.1015,-29081,3276.0,0,30.85,0.0,3198.91,-33526,33526.0,0,30.63,0.0,16427.74,0,0.0,0,6.83,0.0,0.0,-9296,9296.0,0,22.76,0.0,4555.04,0,0.0,0,23.86,0.0,0.0
2010-01-05,1.075774,-13.25885885,857090.2615,867411.4115,-29081,3514.0,0,31.21,0.0,9887.54,-33526,33526.0,0,30.66,0.0,-2011.56,0,0.0,0,6.89,0.0,0.0,-9296,9296.0,0,23.07,0.0,2881.76,0,0.0,0,23.72,0.0,0.0
2010-01-04,-2.895305,-14.33463285,861273.5015,856653.6715,-29081,2552.0,0,31.39,0.0,-6688.63,-33526,33526.0,0,30.49,0.0,-15757.22,0,0.0,0,6.76,0.0,0.0,-9296,9296.0,0,22.67,0.0,-6507.2,0,0.0,0,23.19,0.0,0.0
2009-12-31,0.904217,-11.43932785,870468.8915,885606.7215,-29081,2727.0,0,31.04,0.0,872.43,-33526,33526.0,0,30.45,0.0,4358.38,0,0.0,0,6.71,0.0,0.0,-9296,9296.0,0,22.92,0.0,3811.36,0,0.0,0,23.26,0.0,-0.0
2009-12-30,-3.669277,-12.34354485,921460.9815,876564.5515,-29081,1519.0,0,30.11,0.0,-22392.37,-33526,33526.0,0,29.83,0.0,-12069.36,0,0.0,0,6.48,0.0,0.0,-9296,9296.0,0,22.58,0.0,-2231.04,0,0.0,0,23.66,0.0,-0.0
2009-12-29,1.503463,-8.67426785,892902.9815,913257.3215,-29081,1875.0,0,30.41,0.0,2035.67,-33526,33526.0,0,30.38,0.0,12069.36,0,0.0,0,6.66,0.0,0.0,-9296,9296.0,0,22.73,0.0,929.6,0,0.0,0,23.8,0.0,0.0
2009-12-28,-2.355037,-10.17773085,905630.2415,898222.6915,-29081,1059.0,0,30.33,0.0,-2035.67,-33526,33526.0,0,30.25,0.0,-12404.62,0,0.0,0,6.61,0.0,0.0,-9296,9296.0,0,22.08,0.0,-9110.08,0,0.0,0,24.29,0.0,-0.0
2009-12-24,-3.14589925,-7.82269385,945949.8015,921773.0615,-29081,-3905.0,-3905,30.27,439.3125,-1428.8925,-33526,33526.0,0,29.08,0.0,-33190.74,0,0.0,0,6.68,0.0,0.0,-9296,9296.0,0,22.15,0.0,3160.64,0,0.0,0,24.43,0.0,0.0
2009-12-23,-1.99541,-4.6767946,965722.214,953232.054,-25176,-5304.0,-5304,30.2,663.0,-3578.04,-33526,28835.0,0,28.75,0.0,-8381.5,0,0.0,0,6.5,0.0,0.0,-9296,9296.0,0,21.45,0.0,-7994.56,0,0.0,0,24.6,0.0,0.0
2009-12-22,-2.4671696,-2.6813846,990625.654,973186.154,-19872,-5978.0,-5978,29.91,789.096,-6154.536,-33526,22578.0,0,28.49,0.0,-10057.8,0,0.0,0,6.29,0.0,0.0,-9296,9296.0,0,20.4,0.0,-8459.36,0,0.0,0,24.4,0.0,0.0
2009-12-21,-1.967069,-0.214215,1010605.89,997857.85,-13894,-10467.0,-10467,29.6,1360.71,-6353.25,-33526,15804.0,0,28.01,0.0,-13410.4,0,0.0,0,6.17,0.0,0.0,-9296,9296.0,0,20.53,0.0,92.96,0,0.0,0,23.51,0.0,0.0
2009-12-18,-1.0247067,1.752854,1018574.04,1017528.54,-3427,-3427.0,-3427,29.54,414.667,65.113,-33526,4775.0,0,27.6,0.0,-17098.26,0,0.0,0,6.2,0.0,-0.0,-9296,9296.0,0,21.32,0.0,6786.08,0,0.0,0,23.73,0.0,0.0
2009-12-17,1.545854,2.7775607,1018143.007,1027775.607,0,0.0,0,29.45,0.0,-0.0,-33526,1707.0,0,27.75,0.0,15086.7,0,0.0,0,6.4,0.0,-0.0,-9296,9296.0,0,20.87,0.0,371.84,0,0.0,0,24.72,0.0,-0.0
2009-12-16,-1.015848,1.2317067,1015700.207,1012317.067,0,0.0,0,30.0,0.0,0.0,-33526,1309.0,0,27.87,0.0,-4023.12,0,0.0,0,6.56,0.0,0.0,-9296,9296.0,0,20.7,0.0,-6135.36,0,0.0,0,21.47,0.0,0.0
2009-12-15,1.954576,2.2475547,1008665.787,1022475.547,0,0.0,0,29.87,0.0,0.0,-33526,1844.0,0,27.98,0.0,13410.4,0,0.0,0,6.35,0.0,-0.0,-9296,9296.0,0,21.06,0.0,6135.36,0,0.0,0,20.88,0.0,0.0
2009-12-14,-1.45031,0.2929787,1013243.647,1002929.787,0,0.0,0,29.79,0.0,0.0,-33526,1294.0,0,27.91,0.0,-11063.58,0,0.0,0,6.55,0.0,-0.0,-9296,9296.0,0,20.82,0.0,-3439.52,0,0.0,0,20.63,0.0,0.0
2009-12-11,0.46631,1.7432887,1005749.127,1017432.887,0,0.0,0,29.75,0.0,0.0,-33526,1349.0,0,28.25,0.0,8381.5,0,0.0,0,6.64,0.0,0.0,-9296,9296.0,0,20.4,0.0,-3718.4,0,0.0,0,19.89,0.0,0.0
2009-12-10,1.060952,1.2769787,993277.387,1012769.787,0,0.0,0,29.45,0.0,0.0,-33526,1597.0,0,28.5,0.0,6705.2,0,0.0,0,6.75,0.0,0.0,-9296,9296.0,0,20.84,0.0,3904.32,0,0.0,0,19.73,0.0,0.0
2009-12-09,-3.729004,0.2160267,1033060.567,1002160.267,0,0.0,0,29.54,0.0,-0.0,-33526,317.0,0,27.33,0.0,-38219.64,0,0.0,0,6.72,0.0,-0.0,-9296,9296.0,0,20.78,0.0,929.6,0,0.0,0,20.09,0.0,-0.0
2009-12-08,-0.7276707,3.9450307,1047746.567,1039450.307,0,0.0,0,29.56,0.0,0.0,-33526,-478.0,-478,27.05,65.247,-4394.947,0,0.0,0,6.88,0.0,-0.0,-9296,9296.0,0,20.21,0.0,-2881.76,0,0.0,0,20.39,0.0,-0.0
2009-12-07,2.109912,4.6727014,1026650.454,1046727.014,0,0.0,0,29.68,0.0,0.0,-33048,113.0,0,27.62,0.0,20820.24,0,0.0,0,7.12,0.0,-0.0,-9296,9296.0,0,20.46,0.0,278.88,0,0.0,0,19.68,0.0,0.0
2009-12-04,0.492488,2.5627894,1004664.294,1025627.894,0,0.0,0,30.0,0.0,0.0,-33048,182.0,0,28.53,0.0,14871.6,0,0.0,0,7.3,0.0,0.0,-9296,9296.0,0,19.59,0.0,-9946.72,0,0.0,0,19.82,0.0,0.0
2009-12-03,-0.002048,2.0703014,1014733.494,1020703.014,0,0.0,0,29.5,0.0,0.0,-33048,85.0,0,28.2,0.0,-1321.92,0,0.0,0,7.33,0.0,0.0,-9296,9296.0,0,19.68,0.0,1301.44,0,0.0,0,19.83,0.0,0.0
2009-12-02,0.251976,2.0723494,1009136.214,1020723.494,0,0.0,0,29.5,0.0,0.0,-33048,73.0,0,28.42,0.0,3635.28,0,0.0,0,7.27,0.0,0.0,-9296,9296.0,0,19.5,0.0,-1115.52,0,0.0,0,19.09,0.0,0.0
2009-12-01,0.05121465,1.8203734,1004479.974,1018203.734,0,0.0,0,29.1,0.0,0.0,-33048,-87.0,-87,28.89,10.4835,13898.3865,0,0.0,0,7.38,0.0,0.0,-9296,9296.0,0,18.33,0.0,-13386.24,0,0.0,0,18.77,0.0,0.0
2009-11-30,0.56110375,1.76915875,1010600.8575,1017691.5875,0,0.0,0,28.78,0.0,0.0,-32961,-145.0,-145,28.73,19.2125,3287.0375,0,0.0,0,7.27,0.0,0.0,-9296,9296.0,0,18.24,0.0,2324.0,0,0.0,0,18.82,0.0,-0.0
2009-11-27,3.1176338,1.208055,1017249.35,1012080.55,0,0.0,0,28.46,0.0,0.0,-32816,779.0,0,28.46,0.0,16736.16,0,0.0,0,7.02,0.0,0.0,-9296,9296.0,0,18.48,0.0,8180.48,0,17103.0,17103,18.61,1949.742,6259.698
2009-11-25,0.648459,-1.9095788,969547.492,980904.212,0,0.0,0,29.2,0.0,0.0,-32816,898.0,0,29.34,0.0,1312.64,0,0.0,0,7.49,0.0,0.0,-9296,9296.0,0,19.39,0.0,1580.32,-17103,17103.0,0,19.33,0.0,3591.63
2009-11-24,1.654291,-2.5580378,958404.962,974419.622,0,0.0,0,29.32,0.0,0.0,-32816,1348.0,0,29.33,0.0,6563.2,0,0.0,0,7.48,0.0,0.0,-9296,9296.0,0,19.98,0.0,5019.84,-17103,17103.0,0,19.68,0.0,4959.87
2009-11-23,-3.8036528,-4.2123288,973967.552,957876.712,0,0.0,0,29.32,0.0,0.0,-32816,-82.0,-82,29.0,9.758,-27867.278,0,0.0,0,7.4,0.0,0.0,-9296,9296.0,0,19.71,0.0,-4183.2,-17103,17103.0,0,19.55,0.0,-5986.05
2009-11-20,0.30911245,-0.408676,1001105.57,995913.24,0,0.0,0,28.94,0.0,-0.0,-32734,-5831.0,-5831,28.45,784.2695,726.5605,0,376.0,376,7.17,41.736,29.704,-9296,9184.0,0,19.17,0.0,-743.68,-17103,17103.0,0,19.31,0.0,3078.54
2009-11-19,4.1336899,-0.71778845,960521.8255,992822.1155,0,0.0,0,29.09,0.0,0.0,-26903,-3194.0,-3194,29.23,388.071,19989.409,-376,376.0,0,7.46,0.0,101.52,-9296,6257.0,0,20.27,0.0,11155.2,-17103,13793.0,0,19.9,0.0,10090.77
2009-11-18,1.006694,-4.85147835,944164.5765,951485.2165,0,0.0,0,29.49,0.0,-0.0,-23709,-2460.0,-2460,29.51,287.82,3120.93,-376,376.0,0,7.6,0.0,37.6,-9296,4930.0,0,20.91,0.0,2974.72,-17103,11147.0,0,20.14,0.0,3933.69
2009-11-17,0.3443849,-5.85817235,940890.1765,941418.2765,0,0.0,0,29.05,0.0,0.0,-21249,-741.0,-741,29.44,89.661,-1211.391,-376,376.0,0,7.69,0.0,0.0,-9296,4129.0,0,21.1,0.0,2602.88,-17103,8699.0,0,20.33,0.0,2052.36
2009-11-16,-2.91522125,-6.20255725,960762.1175,937974.4275,0,0.0,0,28.25,0.0,0.0,-20508,-1195.0,-1195,29.35,142.8025,-6332.9825,-376,376.0,0,7.71,0.0,-48.88,-9296,3952.0,0,20.2,0.0,-10969.28,-17103,6512.0,0,19.77,0.0,-11801.07
2009-11-13,-0.8511556,-3.287336,971553.75,967126.64,0,0.0,0,27.97,0.0,0.0,-19313,-1748.0,-1748,28.98,217.626,-6767.416,-376,376.0,0,7.57,0.0,-33.84,-9296,3987.0,0,20.16,0.0,0.0,-17103,4452.0,0,19.59,0.0,-1710.3
2009-11-12,2.5461863,-2.4361804,951368.826,975638.196,0,0.0,0,27.62,0.0,0.0,-17565,-939.0,-939,29.02,115.497,3027.423,-376,376.0,0,7.81,0.0,233.12,-9296,3861.0,0,21.0,0.0,9203.04,-17103,3295.0,0,20.28,0.0,12998.28
