,Daily Returns,Total Returns,Funds,Portfolio Value,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AEG Position,AEG Order,AEG Filled Order,AEG Trade Price,AEG Cost to Trade,AEG PnL,AIN Position,AIN Order,AIN Filled Order,AIN Trade Price,AIN Cost to Trade,AIN PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL
2013-10-10,-1.16698375,-53.51314395,471701.1105,464868.5605,-5305,-125.0,-125,50.29,18.6875,-5493.3875,0,68.0,68,70.19,11.39,-57.63,0,0.0,0,7.72,0.0,0.0,0,0.0,0,34.56,0.0,0.0,-5885,92.0,92,26.7,11.27,-6118.82
2013-10-09,0.0106858,-52.3461602,474808.188,476538.398,-5180,-701.0,-701,50.23,120.572,881.928,-68,586.0,586,69.23,100.792,-459.912,0,0.0,0,7.55,0.0,0.0,0,0.0,0,33.87,0.0,0.0,-5977,-453.0,-453,26.25,61.608,-315.158
2013-10-08,0.7124613,-52.356846,468239.95,476431.54,-4479,-504.0,-504,51.18,63.504,4440.696,-654,436.0,436,69.99,66.272,432.948,0,0.0,0,7.65,0.0,0.0,0,0.0,0,34.39,0.0,-0.0,-5524,-286.0,-286,26.63,33.891,2250.969
2013-10-07,0.3045506,-53.0693073,468238.437,469306.927,-3975,-394.0,-394,51.34,54.963,2355.427,-1090,441.0,441,69.51,63.063,-1029.173,0,0.0,0,7.62,0.0,0.0,0,0.0,0,34.99,0.0,-0.0,-5238,-297.0,-297,26.64,33.858,1719.252
2013-10-04,-0.3384588,-53.3738579,469151.491,466261.421,-3581,-428.0,-428,51.17,56.924,-2588.164,-1531,374.0,374,69.12,68.442,0.978000000003,0,0.0,0,7.73,0.0,0.0,0,0.0,0,34.81,0.0,0.0,-4941,-343.0,-343,26.73,45.962,-797.402
2013-10-03,0.5085817,-53.0353991,464582.139,469646.009,-3153,-340.0,-340,51.56,43.52,1561.11,-1905,294.0,294,70.07,46.305,1591.875,0,0.0,0,7.75,0.0,0.0,0,0.0,0,35.63,0.0,-0.0,-4598,-209.0,-209,27.1,25.498,1932.832
2013-10-02,0.263506,-53.5439808,464243.112,464560.192,-2813,-300.0,-300,51.59,50.7,784.59,-2199,404.0,404,69.38,71.508,-443.958,0,0.0,0,7.67,0.0,0.0,0,0.0,0,35.9,0.0,-0.0,-4389,-232.0,-232,27.53,29.232,2294.428
2013-10-01,-0.78296675,-53.8074868,470309.892,461925.132,-2513,-285.0,-285,50.7,40.8975,-1831.0975,-2603,285.0,285,68.35,43.32,-4276.52,0,0.0,0,7.5,0.0,0.0,0,0.0,0,35.9,0.0,0.0,-4157,-375.0,-375,27.29,44.25,-1722.05
2013-09-30,0.4775999,-53.02452005,470178.5395,469754.7995,-2228,-203.0,-203,51.02,27.405,695.405,-2888,233.0,233,68.18,29.9405,2606.5995,0,0.0,0,7.37,0.0,0.0,0,0.0,0,35.32,0.0,0.0,-3782,-323.0,-323,27.3,38.2755,1473.9945
2013-09-27,0.283687,-53.50211995,464604.2505,464978.8005,-2025,-196.0,-196,51.84,26.068,856.432,-3121,260.0,260,69.11,34.58,1616.92,0,0.0,0,7.45,0.0,0.0,0,0.0,0,36.08,0.0,-0.0,-3459,-127.0,-127,27.62,17.272,363.518
2013-09-26,-0.521343,-53.78580695,464347.0505,462141.9305,-1829,-195.0,-195,51.96,26.2275,-476.4175,-3381,45.0,45,69.43,7.1325,-2301.2025,0,0.0,0,7.46,0.0,0.0,0,0.0,0,36.54,0.0,0.0,-3332,-138.0,-138,27.33,26.91,-2435.81
2013-09-25,1.2115126,-53.26446395,459986.4205,467355.3605,-1634,-79.0,-79,51.59,10.744,-387.354,-3426,78.0,78,69.89,12.051,3686.469,0,0.0,0,7.55,0.0,0.0,0,0.0,0,36.66,0.0,0.0,-3194,-19.0,-19,28.41,2.489,8816.011
2013-09-24,-0.03365375,-54.47597655,453395.8645,455240.2345,-1555,-26.0,-26,51.61,3.718,103.572,-3504,145.0,145,70.7,29.3625,653.0675,0,0.0,0,7.56,0.0,0.0,0,0.0,0,36.52,0.0,0.0,-3175,97.0,97,29.59,13.677,-1093.177
2013-09-23,-1.1882731,-54.4423228,452265.432,455576.772,-1529,-151.0,-151,51.91,25.7455,671.9345,-3649,124.0,124,70.87,23.498,-12646.578,0,0.0,0,7.55,0.0,0.0,0,0.0,0,35.82,0.0,0.0,-3272,-51.0,-51,29.62,6.2475,91.9125
2013-09-20,0.0776145,-53.2540497,462706.553,467459.503,-1378,-72.0,-72,51.04,16.992,-1624.932,-3773,183.0,183,68.29,26.901,2464.139,0,0.0,0,7.57,0.0,0.0,0,0.0,0,35.77,0.0,0.0,-3221,-28.0,-28,29.79,3.962,-63.062
2013-09-19,-0.89240345,-53.3316642,467198.908,466683.358,-1306,-57.0,-57,52.92,8.721,-1971.481,-3956,180.0,180,67.24,25.29,-4492.13,0,0.0,0,7.58,0.0,-0.0,0,0.0,0,35.18,0.0,0.0,-3193,-31.0,-31,28.93,4.9135,-2460.4235
2013-09-18,-0.9668503,-52.43926075,480419.7625,475607.3925,-1249,-100.0,-100,48.77,13.5,-585.55,-4136,112.0,112,66.17,20.944,-5647.264,0,164.0,164,7.72,16.974,-20.254,0,0.0,0,34.69,0.0,0.0,-3162,-5.0,-5,27.8,0.725,-3415.435
2013-09-17,-0.4239339,-51.47241045,490863.3655,485275.8955,-1149,-64.0,-64,48.73,8.32,-158.33,-4248,-70.0,-70,63.99,14.175,-3221.875,-164,459.0,459,7.65,48.654,-31.934,0,0.0,0,34.02,0.0,0.0,-3157,-40.0,-40,27.46,5.18,-827.2
2013-09-16,0.66024645,-51.04847655,483510.6545,489515.2345,-1085,-52.0,-52,49.06,6.214,-278.814,-4178,-85.0,-85,65.86,12.7925,8756.0375,-623,430.0,430,7.71,45.58,-106.83,0,0.0,0,33.79,0.0,0.0,-3117,131.0,131,27.21,18.209,-1767.929
2013-09-13,0.2836825,-51.708723,481436.41,482912.77,-1033,-161.0,-161,48.6,19.7225,142.3375,-4093,7.0,7,67.05,1.169,4586.351,-1053,401.0,401,7.62,41.5035,-33.4835,0,0.0,0,33.49,0.0,0.0,-3248,244.0,244,26.55,32.94,-1858.38
2013-09-12,-0.1335779,-51.9924055,481305.325,480075.945,-872,-185.0,-185,48.9,25.9,259.48,-4100,-56.0,-56,66.93,9.156,-2913.996,-1454,207.0,207,7.67,21.735,171.375,0,0.0,0,33.37,0.0,0.0,-3492,-28.0,-28,26.66,3.318,1147.362
2013-09-11,1.41833535,-51.8588276,482524.694,481411.724,-687,-89.0,-89,48.6,11.7035,-288.9235,-4044,-149.0,-149,66.72,33.972,14907.928,-1661,421.0,421,7.67,43.363,-255.313,0,0.0,0,33.07,0.0,0.0,-3464,422.0,422,26.63,62.878,-180.338
2013-09-10,0.24661605,-53.27716295,463713.0005,467228.3705,-598,-23.0,-23,48.04,3.174,-359.904,-3895,-229.0,-229,72.31,30.1135,6396.6365,-2082,667.0,667,7.62,69.7015,-441.2215,0,0.0,0,33.27,0.0,0.0,-3886,777.0,777,26.02,98.2905,-3129.3505
2013-09-09,-0.64061035,-53.523779,466689.97,464762.21,-575,132.0,132,47.59,17.556,-337.676,-3666,-399.0,-399,72.14,66.8325,-3859.0425,-2749,765.0,765,7.44,82.2375,-633.7175,0,0.0,0,32.84,0.0,0.0,-4663,735.0,735,25.72,103.2675,-1575.6675
2013-09-06,-0.12385455,-52.88316865,469873.1135,471168.3135,-707,124.0,124,47.71,15.562,157.468,-3267,-391.0,-391,71.21,58.8455,-1251.1255,-3514,600.0,600,7.39,62.7,-16.42,0,0.0,0,32.56,0.0,0.0,-5398,724.0,724,25.76,88.328,-128.468
2013-09-05,0.04376335,-52.7593141,471250.119,472406.859,-831,142.0,142,47.82,22.862,142.128,-2876,-521.0,-521,71.46,74.2425,1449.6175,-4114,1000.0,1000,7.3,109.0,-365.84,0,0.0,0,32.37,0.0,0.0,-6122,1126.0,1126,25.5,137.372,-788.272
2013-09-04,-0.42417135,-52.80307745,473532.4355,471969.2255,-973,222.0,222,46.93,32.079,-946.699,-2355,-531.0,-531,71.37,103.2795,-2660.8095,-5114,791.0,791,7.16,83.055,-452.625,0,0.0,0,32.4,0.0,0.0,-7248,1091.0,1091,25.48,141.83,-181.58
2013-09-03,-0.5185066,-52.3789061,475339.449,476210.939,-1195,138.0,138,47.04,18.009,-419.759,-1824,-601.0,-601,70.44,87.746,52.294,-5905,655.0,655,7.18,68.4475,-770.3975,0,0.0,0,32.57,0.0,0.0,-8339,1027.0,1027,25.48,144.2935,-4047.2035
2013-08-30,0.7978091,-51.8603995,473578.125,481396.005,-1333,127.0,127,46.89,16.5735,185.2765,-1223,-527.0,-527,70.29,72.9895,736.0805,-6560,839.0,839,7.17,87.256,815.884,0,0.0,0,32.92,0.0,-0.0,-9366,1180.0,1180,25.75,151.63,6240.85
2013-08-29,-0.2748231,-52.6582086,476587.524,473417.914,-1460,117.0,117,46.63,14.391,-89.121,-696,-569.0,-569,70.24,96.73,-110.7,-7399,760.0,760,7.22,82.08,7.11,0,0.0,0,32.83,0.0,0.0,-10546,1460.0,1460,25.5,188.34,-2555.52
2013-08-28,-0.54704295,-52.3833855,481772.625,476166.145,-1577,-102.0,-102,46.88,13.209,340.321,-127,-127.0,-127,69.43,27.432,-116.332,-8159,-435.0,-435,7.14,46.3275,-1016.7075,0,611.0,611,32.96,83.707,-22.607,-12006,-566.0,-566,25.13,75.844,-4655.104
2013-08-27,1.09115645,-51.83634255,476957.8145,481636.5745,-1475,-104.0,-104,47.08,14.612,860.558,0,0.0,0,71.14,0.0,-0.0,-7724,-561.0,-561,7.21,58.0635,1998.0665,-611,589.0,589,33.51,70.091,732.859,-11440,-489.0,-489,25.47,59.169,7320.081
2013-08-26,0.09733115,-52.927499,468963.41,470725.01,-1371,-88.0,-88,47.64,10.824,95.336,0,0.0,0,71.54,0.0,0.0,-7163,-350.0,-350,7.45,36.575,594.095,-1200,475.0,475,34.07,55.3375,71.9125,-10951,-328.0,-328,25.93,36.572,211.968
2013-08-23,-0.1315265,-53.02483015,471867.0785,469751.6985,-1283,-62.0,-62,47.96,10.943,360.507,0,0.0,0,71.9,0.0,0.0,-6813,-274.0,-274,7.4,28.359,404.711,-1675,481.0,481,33.9,59.4035,-370.5235,-10623,-89.0,-89,25.69,11.1695,-1709.9595
2013-08-22,-0.9767885,-52.89330365,478695.9935,471066.9635,-1221,-89.0,-89,46.89,11.57,-1330.25,0,0.0,0,72.14,0.0,0.0,-6539,-189.0,-189,7.51,20.223,-1109.173,-2156,402.0,402,33.45,50.25,-1309.87,-10534,-418.0,-418,25.2,51.832,-6018.592
2013-08-21,0.2445496,-51.91651515,479670.4885,480834.8485,-1132,-132.0,-132,46.93,20.46,124.82,0,0.0,0,71.94,0.0,0.0,-6350,-56.0,-56,7.43,5.936,59.244,-2558,487.0,487,33.5,65.258,699.682,-10116,-230.0,-230,25.15,29.21,1561.75
2013-08-20,-0.46279465,-52.16106475,483379.7725,478389.3525,-1000,-120.0,-120,46.43,15.12,-606.32,0,0.0,0,72.82,0.0,0.0,-6294,-128.0,-128,7.43,13.632,1100.088,-3045,367.0,367,33.2,44.5905,-1057.8705,-9886,-168.0,-168,24.93,22.344,-4063.844
2013-08-19,-0.1510234,-51.6982701,484986.759,483017.299,-880,-138.0,-138,46.63,18.63,267.29,0,0.0,0,72.05,0.0,0.0,-6166,-125.0,-125,7.66,13.5625,419.3075,-3412,293.0,293,33.6,39.7015,1602.0285,-9718,-68.0,-68,24.47,8.84,-3798.86
2013-08-16,-0.01303725,-51.5472467,487117.163,484527.533,-742,-237.0,-237,46.81,39.342,51.248,0,0.0,0,71.45,0.0,0.0,-6041,-190.0,-190,7.58,20.52,24.69,-3705,213.0,213,33.61,29.0745,192.3855,-9650,-48.0,-48,24.29,5.976,-398.696
2013-08-15,0.8478356,-51.53420945,481575.0555,484657.9055,-505,-210.0,-210,47.59,27.615,-28.065,0,0.0,0,70.92,0.0,0.0,-5851,-162.0,-162,7.66,16.929,1063.981,-3918,270.0,270,34.02,30.78,2626.62,-9602,78.0,78,24.62,9.36,4815.82
2013-08-14,0.1209254,-52.38204505,475343.8195,476179.5495,-295,-171.0,-171,46.77,23.427,71.873,0,0.0,0,71.13,0.0,0.0,-5689,-118.0,-118,7.8,12.272,-352.432,-4188,246.0,246,34.24,31.119,-427.779,-9680,177.0,177,25.12,20.178,1917.592
2013-08-13,-0.2719182,-52.50297045,476364.6955,474970.2955,-124,-124.0,-124,46.45,17.298,-75.578,0,0.0,0,67.28,0.0,0.0,-5571,-106.0,-106,7.75,10.918,-507.008,-4434,200.0,200,33.99,25.8,-1487.02,-9857,248.0,248,25.17,33.356,-649.576
2013-08-12,-0.5422477,-52.23105225,486465.2475,477689.4775,0,0.0,0,45.89,0.0,0.0,0,0.0,0,65.27,0.0,0.0,-5465,-418.0,-418,7.69,43.472,204.698,-4634,159.0,159,33.47,19.3185,-749.8585,-10105,-101.0,-101,24.45,12.7765,-4877.3165
2013-08-09,0.07150075,-51.68880455,484660.7945,483111.9545,0,0.0,0,45.85,0.0,0.0,0,0.0,0,65.52,0.0,-0.0,-5047,-344.0,-344,7.74,36.464,-180.994,-4793,142.0,142,33.58,19.809,-280.409,-10004,-91.0,-91,24.56,10.4195,1176.4105
2013-08-08,0.05674665,-51.7603053,479752.927,482396.947,0,0.0,0,46.5,0.0,0.0,0,0.0,0,66.26,0.0,-0.0,-4703,-320.0,-320,7.81,33.44,871.96,-4935,148.0,148,34.22,17.982,982.848,-9913,-93.0,-93,24.71,10.7415,-1287.3415
2013-08-07,0.02548685,-51.81705195,483813.0105,481829.4805,0,0.0,0,45.88,0.0,0.0,0,0.0,0,66.26,0.0,0.0,-4383,-310.0,-310,7.9,32.24,124.48,-5083,72.0,72,34.09,9.144,1632.536,-9820,-131.0,-131,24.33,16.0475,-1502.1475
2013-08-06,0.40654335,-51.8425388,478583.982,481574.612,0,0.0,0,45.93,0.0,0.0,0,0.0,0,66.86,0.0,-0.0,-4073,-369.0,-369,7.98,38.5605,-105.2605,-5155,169.0,169,34.62,19.604,1683.236,-9689,-124.0,-124,24.56,15.562,2487.458
2013-08-05,0.0663857,-52.24908215,477950.4785,477509.1785,0,0.0,0,46.26,0.0,-0.0,0,0.0,0,66.38,0.0,0.0,-3704,-283.0,-283,7.93,29.149,2.231,-5324,140.0,140,34.59,17.64,479.72,-9565,-61.0,-61,24.67,6.954,181.906
2013-08-02,-0.0476122,-52.31546785,477786.2915,476845.3215,0,0.0,0,46.06,0.0,0.0,0,0.0,0,65.43,0.0,0.0,-3421,-299.0,-299,7.9,31.694,-202.744,-5464,206.0,206,34.84,37.698,107.682,-9504,60.0,60,24.56,7.5,-381.06
2013-08-01,-0.59399795,-52.26785565,483797.5035,477321.4435,0,0.0,0,45.51,0.0,0.0,0,0.0,0,65.11,0.0,0.0,-3122,-29.0,-29,7.83,3.1175,-530.9575,-5670,141.0,141,33.95,19.176,-1301.016,-9564,-37.0,-37,24.49,4.736,-4108.006
2013-07-31,-0.32346665,-51.6738577,484600.953,483261.423,0,0.0,0,45.04,0.0,0.0,0,0.0,0,65.0,0.0,0.0,-3093,-140.0,-140,7.67,15.68,-526.09,-5811,-102.0,-102,35.0,13.515,2719.695,-9527,-223.0,-223,23.82,31.3315,-5428.2715
2013-07-30,1.1759089,-51.35039105,482340.1995,486496.0895,0,0.0,0,45.55,0.0,0.0,0,0.0,0,64.28,0.0,0.0,-2953,-225.0,-225,7.73,23.4,342.21,-5709,-36.0,-36,35.18,5.292,-451.932,-9304,-193.0,-193,23.94,27.599,11868.811
2013-07-29,0.9300895,-52.52629995,468069.1505,474737.0005,0,0.0,0,45.59,0.0,-0.0,0,0.0,0,62.97,0.0,0.0,-2728,-188.0,-188,7.7,20.022,263.138,-5673,26.0,26,35.6,3.237,5050.673,-9111,-74.0,-74,25.26,10.656,3987.084
2013-07-26,0.3721072,-53.45638945,457444.7855,465436.1055,0,0.0,0,46.31,0.0,-0.0,0,0.0,0,62.19,0.0,0.0,-2540,-258.0,-258,7.72,27.219,68.821,-5699,102.0,102,36.05,16.014,3554.086,-9037,90.0,90,26.15,17.775,98.165
2013-07-25,-0.27195335,-53.82849665,468020.7535,461715.0335,0,0.0,0,46.62,0.0,0.0,0,0.0,0,62.96,0.0,0.0,-2282,-120.0,-120,7.75,12.72,-282.96,-5801,79.0,79,35.5,9.401,-4465.111,-9127,107.0,107,25.34,12.5725,2028.5375
2013-07-24,-0.3393631,-53.5565433,465105.167,464434.567,0,0.0,0,46.67,0.0,0.0,0,0.0,0,62.7,0.0,0.0,-2162,-80.0,-80,7.79,8.36,38.88,-5880,-29.0,-29,35.83,3.5235,528.5765,-9234,-123.0,-123,25.44,17.5275,-3961.0875
2013-07-23,0.60443695,-53.2171802,460927.498,467828.198,0,0.0,0,46.31,0.0,0.0,0,0.0,0,60.86,0.0,-0.0,-2082,-51.0,-51,7.77,5.253,-247.443,-5851,90.0,90,35.98,9.99,918.07,-9111,-15.0,-15,25.81,1.7475,5373.7425
2013-07-22,-0.1333736,-53.82161715,461263.5885,461783.8285,0,0.0,0,46.23,0.0,0.0,0,0.0,0,61.35,0.0,0.0,-2031,-166.0,-166,7.58,17.43,-247.87,-5941,90.0,90,35.93,9.945,-616.645,-9096,66.0,66,25.85,8.481,-469.221
2013-07-19,-0.2395996,-53.68824355,466606.3145,463117.5645,0,0.0,0,45.83,0.0,0.0,0,0.0,0,61.87,0.0,0.0,-1865,-154.0,-154,7.47,16.247,13.353,-6031,123.0,123,35.95,14.637,888.783,-9162,47.0,47,25.28,5.452,-3298.132
2013-07-18,-0.3237029,-53.44864395,468111.7505,465513.5605,0,0.0,0,45.66,0.0,0.0,0,0.0,0,61.91,0.0,0.0,-1711,106.0,106,7.42,11.236,-454.886,-6154,118.0,118,35.8,14.632,-938.912,-9209,9.0,9,25.23,1.161,-1843.231
2013-07-17,-0.4343941,-53.12494105,470206.3595,468750.5895,0,0.0,0,45.95,0.0,0.0,0,0.0,0,61.39,0.0,0.0,-1817,143.0,143,7.28,15.015,42.355,-6272,-108.0,-108,36.04,13.932,-233.492,-9218,-196.0,-196,24.87,28.224,-4152.804
2013-07-16,0.8926415,-52.69054695,464411.5305,473094.5305,0,0.0,0,46.09,0.0,-0.0,0,0.0,0,60.93,0.0,0.0,-1960,85.0,85,7.25,9.01,117.94,-6164,180.0,180,36.15,25.47,2693.89,-9022,125.0,125,25.45,17.875,6114.585
2013-07-15,-0.9122884,-53.58318845,472470.2355,464168.1155,0,0.0,0,45.7,0.0,0.0,0,0.0,0,60.72,0.0,0.0,-2045,238.0,238,7.31,24.99,-127.24,-6344,49.0,49,35.95,5.684,-1400.384,-9147,-130.0,-130,24.7,16.25,-7595.26
2013-07-12,0.0646661,-52.67090005,474044.3095,473290.9995,0,0.0,0,45.78,0.0,0.0,0,0.0,0,61.09,0.0,0.0,-2283,-70.0,-70,7.24,7.385,-122.935,-6393,153.0,153,35.99,18.972,501.648,-9017,183.0,183,24.52,22.692,267.948
2013-07-11,-0.8214261,-52.73556615,475283.1685,472644.3385,0,0.0,0,45.69,0.0,0.0,0,0.0,0,60.42,0.0,0.0,-2213,-374.0,-374,7.27,40.018,257.962,-6546,114.0,114,36.29,16.245,-1508.805,-9200,148.0,148,24.17,20.498,-6963.418
2013-07-10,-0.34357225,-51.91414005,485042.7895,480858.5995,0,0.0,0,44.64,0.0,0.0,0,0.0,0,59.94,0.0,0.0,-1839,-567.0,-567,7.37,60.102,-241.092,-6660,219.0,219,36.17,32.7405,2988.3495,-9348,140.0,140,23.2,16.1,-6182.98
2013-07-09,-0.5619098,-51.5705678,486394.732,484294.322,0,0.0,0,44.6,0.0,0.0,0,0.0,0,59.09,0.0,0.0,-1272,-622.0,-622,7.37,64.377,-46.837,-6879,314.0,314,35.81,36.895,-5571.785,-9488,-68.0,-68,23.33,7.956,-0.476
2013-07-08,-0.3614762,-51.008658,490197.4,489913.42,0,0.0,0,44.38,0.0,0.0,0,0.0,0,60.02,0.0,0.0,-650,-650.0,-650,7.25,68.25,-74.75,-7193,347.0,347,35.53,50.662,-2100.342,-9420,127.0,127,23.16,15.24,-1439.67
2013-07-05,-0.9253174,-50.6471818,497363.272,493528.182,0,0.0,0,43.46,0.0,0.0,0,0.0,0,60.06,0.0,-0.0,0,0.0,0,7.13,0.0,0.0,-7540,332.0,332,34.8,39.84,-5410.8,-9547,-344.0,-344,23.0,45.064,-3842.374
2013-07-03,-0.27836565,-49.7218644,509416.266,502781.356,0,0.0,0,42.82,0.0,0.0,0,0.0,0,60.12,0.0,0.0,0,0.0,0,6.94,0.0,0.0,-7872,287.0,287,34.25,41.041,36.449,-9203,-439.0,-439,22.17,63.4355,-2820.1055
2013-07-02,0.1039003,-49.44349875,503772.8025,505565.0125,0,0.0,0,43.5,0.0,-0.0,0,0.0,0,58.57,0.0,0.0,0,0.0,0,6.93,0.0,0.0,-8159,664.0,664,34.31,104.58,-2435.58,-8764,-211.0,-211,22.77,31.017,3474.583
2013-07-01,-1.7879891,-49.54739905,518154.8895,504526.0095,0,0.0,0,43.05,0.0,0.0,0,0.0,0,57.53,0.0,0.0,0,0.0,0,6.96,0.0,0.0,-8823,370.0,370,33.18,52.725,-11243.705,-8553,-712.0,-712,22.27,85.796,-6636.186
2013-06-28,0.44634335,-47.75940995,518301.4805,522405.9005,0,0.0,0,43.0,0.0,-0.0,0,0.0,0,55.91,0.0,0.0,0,0.0,0,6.72,0.0,0.0,-9193,551.0,551,33.58,73.0075,5637.6725,-7841,-454.0,-454,21.8,58.339,-1174.239
2013-06-27,-0.8037205,-48.2057533,523273.487,517942.467,0,0.0,0,42.56,0.0,0.0,0,0.0,0,57.04,0.0,0.0,0,0.0,0,6.75,0.0,0.0,-9744,426.0,426,33.25,55.806,-4890.006,-7387,-546.0,-546,21.58,63.609,-3147.199
2013-06-26,-0.13360885,-47.4020328,522758.562,525979.672,0,0.0,0,43.1,0.0,0.0,0,0.0,0,57.7,0.0,0.0,0,0.0,0,6.73,0.0,0.0,-10170,480.0,480,33.42,70.8,-6.59999999997,-6841,-557.0,-557,21.42,78.2585,-1329.4885
2013-06-25,-0.2931593,-47.26842395,525081.2805,527315.7605,0,286.0,286,42.01,38.324,47.476,0,0.0,0,57.96,0.0,0.0,0,0.0,0,6.7,0.0,0.0,-10650,-274.0,-274,33.21,39.319,-2611.399,-6284,-740.0,-740,21.43,86.95,-367.67
2013-06-24,1.30581835,-46.97526465,525054.7335,530247.3535,-286,28.0,28,42.44,4.004,202.736,0,0.0,0,58.2,0.0,-0.0,0,0.0,0,6.7,0.0,0.0,-10376,423.0,423,33.27,60.7005,10573.3295,-5544,-282.0,-282,21.33,36.942,2282.118
2013-06-21,-0.85058235,-48.281083,522846.6,517189.17,-314,182.0,182,42.6,29.666,-287.866,0,0.0,0,59.78,0.0,0.0,0,0.0,0,6.76,0.0,0.0,-10799,-26.0,-26,33.45,3.185,-6693.625,-5262,-659.0,-659,21.39,77.4325,-1524.3325
2013-06-20,0.79460305,-47.43050065,525905.4635,525694.9935,-496,-257.0,-257,43.11,43.433,446.397,0,0.0,0,59.9,0.0,-0.0,0,0.0,0,6.73,0.0,0.0,-10773,652.0,652,33.14,81.174,5366.816,-4603,-445.0,-445,21.42,54.5125,2132.8175
2013-06-19,0.2771701,-48.2251037,515919.683,517748.963,-239,-239.0,-239,44.74,30.353,261.227,0,0.0,0,61.63,0.0,-0.0,0,0.0,0,6.85,0.0,-0.0,-11425,1060.0,1060,33.81,146.28,1891.37,-4158,-618.0,-618,21.93,75.396,619.104
2013-06-18,-0.8424927,-48.5022738,520979.212,514977.262,0,0.0,0,44.38,0.0,0.0,0,0.0,0,61.65,0.0,0.0,0,0.0,0,6.94,0.0,0.0,-12485,827.0,827,33.51,102.548,-7101.618,-3540,-942.0,-942,21.63,112.569,-1323.309
2013-06-17,-0.5521852,-47.6597811,523989.849,523402.189,0,0.0,0,44.38,0.0,0.0,0,0.0,0,61.63,0.0,0.0,0,0.0,0,6.96,0.0,0.0,-13312,1202.0,1202,33.3,175.492,-5195.292,-2598,-2048.0,-2048,21.63,256.0,-326.56
2013-06-14,0.72066205,-47.1075959,521502.041,528924.041,0,0.0,0,44.34,0.0,-0.0,0,0.0,0,62.2,0.0,-0.0,0,0.0,0,6.83,0.0,0.0,-14514,833.0,833,33.5,134.5295,7122.4705,-550,-550.0,-550,21.66,80.85,84.15
2013-06-13,-1.4586832,-47.82825795,537524.8305,521717.4205,0,0.0,0,43.87,0.0,0.0,0,0.0,0,61.79,0.0,0.0,0,0.0,0,6.7,0.0,0.0,-15347,133.0,133,32.47,17.822,-14586.832,0,0.0,0,20.89,0.0,0.0
2013-06-12,-0.3074796,-46.36957475,534446.6525,536304.2525,0,0.0,0,44.78,0.0,0.0,0,0.0,0,62.79,0.0,0.0,0,0.0,0,6.79,0.0,-0.0,-15480,-124.0,-124,32.67,18.476,-3074.796,0,0.0,0,21.35,0.0,0.0
2013-06-11,0.6030024,-46.06209515,539532.6085,539379.0485,0,0.0,0,44.22,0.0,0.0,0,0.0,0,62.25,0.0,0.0,0,0.0,0,6.81,0.0,0.0,-15356,156.0,156,32.34,21.216,6030.024,0,0.0,0,20.96,0.0,0.0
2013-06-10,-0.3608209,-46.66509755,536916.7845,533349.0245,0,0.0,0,45.35,0.0,0.0,0,0.0,0,63.53,0.0,0.0,0,0.0,0,6.96,0.0,0.0,-15512,291.0,291,32.51,40.449,-3608.209,0,0.0,0,20.96,0.0,0.0
2013-06-07,-0.8300776,-46.30427665,541224.0435,536957.2335,0,0.0,0,45.16,0.0,0.0,0,0.0,0,62.36,0.0,0.0,0,0.0,0,6.84,0.0,0.0,-15803,224.0,224,32.24,27.216,-8300.776,0,0.0,0,20.78,0.0,0.0
2013-06-06,-0.6094446,-45.47419905,552149.6195,545258.0095,0,0.0,0,44.5,0.0,0.0,0,0.0,0,63.64,0.0,0.0,0,0.0,0,6.68,0.0,0.0,-16027,-23.0,-23,31.56,3.036,-6094.446,0,0.0,0,20.04,0.0,0.0
2013-06-05,0.2359086,-44.86475445,553112.8955,551352.4555,0,0.0,0,45.32,0.0,-0.0,0,0.0,0,63.66,0.0,-0.0,0,0.0,0,6.84,0.0,-0.0,-16004,-102.0,-102,31.5,14.994,2359.086,0,0.0,0,20.17,0.0,-0.0
2013-06-04,0.519522,-45.10066305,543586.6895,548993.3695,0,0.0,0,46.18,0.0,0.0,0,0.0,0,64.75,0.0,0.0,0,0.0,0,6.94,0.0,-0.0,-15902,345.0,345,32.1,48.99,5195.22,0,0.0,0,20.67,0.0,-0.0
2013-06-03,-1.00972575,-45.62018505,548997.1895,543798.1495,0,0.0,0,45.65,0.0,0.0,0,-6487.0,-6487,63.97,1002.2415,-2818.6015,0,0.0,0,6.9,0.0,0.0,-16247,-16247.0,-16247,31.77,2079.616,-7278.656,0,0.0,0,20.12,0.0,0.0
2013-05-31,-0.168662,-44.6104593,137105.657,553895.407,0,0.0,0,45.91,0.0,-0.0,6487,0.0,0,64.64,0.0,-1686.62,0,0.0,0,6.87,0.0,0.0,0,0.0,0,32.02,0.0,-0.0,0,0.0,0,20.26,0.0,-0.0
2013-05-30,0.616265,-44.4417973,137105.657,555582.027,0,0.0,0,46.21,0.0,0.0,6487,0.0,0,63.66,0.0,6162.65,0,0.0,0,6.98,0.0,0.0,0,0.0,0,31.8,0.0,0.0,0,0.0,0,20.38,0.0,0.0
