,Daily Returns,Total Returns,Funds,Portfolio Value,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AEG Position,AEG Order,AEG Filled Order,AEG Trade Price,AEG Cost to Trade,AEG PnL,AIN Position,AIN Order,AIN Filled Order,AIN Trade Price,AIN Cost to Trade,AIN PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL
2016-02-03,1.5669056,17.5056915,369570.915,1175056.915,0,0.0,0,37.27,0.0,0.0,8360,-108.0,-108,95.0,20.304,15669.056,0,0.0,0,5.35,0.0,0.0,0,0.0,0,32.37,0.0,0.0,0,0.0,0,19.54,0.0,0.0
2016-02-02,-1.65584445,15.9387859,359331.219,1159387.859,0,0.0,0,37.18,0.0,-0.0,8468,-39.0,-39,95.42,6.4545,-16558.4445,0,0.0,0,5.41,0.0,-0.0,0,0.0,0,33.04,0.0,-0.0,0,0.0,0,20.4,0.0,-0.0
2016-02-01,-0.76141675,17.59463035,355616.2935,1175946.3035,0,0.0,0,37.37,0.0,0.0,8507,205.0,205,96.47,51.1475,-7614.1675,0,0.0,0,5.58,0.0,0.0,0,0.0,0,33.34,0.0,0.0,0,0.0,0,20.88,0.0,-0.0
2016-01-29,2.6934362,18.3560471,375443.791,1183560.471,0,0.0,0,36.44,0.0,0.0,8302,52.0,52,94.79,10.738,26934.362,0,0.0,0,5.6,0.0,0.0,0,0.0,0,32.65,0.0,0.0,0,0.0,0,20.32,0.0,0.0
2016-01-28,0.5568645,15.6626109,380383.609,1156626.109,0,0.0,0,37.27,0.0,0.0,8250,-390.0,-390,93.79,103.155,5568.645,0,0.0,0,5.64,0.0,0.0,0,0.0,0,32.18,0.0,0.0,0,0.0,0,20.81,0.0,0.0
2016-01-27,-5.6609001,15.1057464,343908.664,1151057.464,0,0.0,0,37.39,0.0,-0.0,8640,42.0,42,96.04,10.101,-56609.001,0,0.0,0,5.59,0.0,-0.0,0,0.0,0,32.13,0.0,-0.0,0,0.0,0,20.95,0.0,-0.0
2016-01-26,0.4759314,20.7666465,347952.445,1207666.465,0,0.0,0,37.89,0.0,0.0,8598,-111.0,-111,99.93,23.976,4759.314,0,0.0,0,5.63,0.0,0.0,0,0.0,0,32.25,0.0,0.0,0,0.0,0,21.09,0.0,0.0
2016-01-25,-1.735726,20.2907151,336884.191,1202907.151,0,0.0,0,37.4,0.0,0.0,8709,320.0,320,101.52,81.44,-17357.26,0,0.0,0,5.59,0.0,-0.0,0,0.0,0,32.64,0.0,-0.0,0,0.0,0,21.76,0.0,-0.0
2016-01-22,4.3153731,22.0264411,369452.031,1220264.411,0,0.0,0,37.91,0.0,0.0,8389,-97.0,-97,98.63,23.959,43153.731,0,0.0,0,5.72,0.0,0.0,0,0.0,0,32.61,0.0,0.0,0,0.0,0,22.08,0.0,0.0
2016-01-21,-1.5989719,17.711068,359908.88,1177110.68,0,25257.0,25257,37.35,4394.718,-6667.848,8486,8486.0,8486,97.06,2872.511,-9321.871,0,0.0,0,5.44,0.0,0.0,0,0.0,0,32.3,0.0,0.0,0,0.0,0,22.05,0.0,0.0
2016-01-20,-0.151542,19.3100399,1207749.459,1193100.399,-25257,0.0,0,36.68,0.0,-1515.42,0,0.0,0,95.1,0.0,0.0,0,0.0,0,5.46,0.0,0.0,0,0.0,0,31.05,0.0,0.0,0,0.0,0,21.56,0.0,0.0
2016-01-19,-0.227313,19.4615819,1183502.739,1194615.819,-25257,0.0,0,37.64,0.0,-2273.13,0,0.0,0,98.41,0.0,0.0,0,0.0,0,5.65,0.0,-0.0,0,0.0,0,32.43,0.0,0.0,0,0.0,0,24.02,0.0,0.0
2016-01-15,1.26285,19.6888949,1208002.029,1196888.949,-25257,0.0,0,36.67,0.0,12628.5,0,0.0,0,96.2,0.0,0.0,0,0.0,0,5.7,0.0,0.0,0,0.0,0,32.06,0.0,0.0,0,0.0,0,23.09,0.0,0.0
2016-01-14,-1.9018215,18.4260449,1201182.639,1184260.449,-25257,-702.0,-702,36.94,131.625,-19018.215,0,0.0,0,97.96,0.0,0.0,0,0.0,0,5.87,0.0,0.0,0,0.0,0,33.0,0.0,0.0,0,0.0,0,23.17,0.0,0.0
2016-01-13,3.26229025,20.3278664,1166691.714,1203278.664,-24555,115.0,115,38.35,16.8475,32622.9025,0,0.0,0,100.32,0.0,0.0,0,0.0,0,5.98,0.0,0.0,0,0.0,0,33.93,0.0,0.0,0,0.0,0,23.88,0.0,0.0
2016-01-12,-0.606023,17.06557615,1164734.9615,1170655.7615,-24670,-340.0,-340,38.43,59.33,-6060.23,0,0.0,0,100.55,0.0,0.0,0,0.0,0,5.37,0.0,0.0,0,0.0,0,33.98,0.0,0.0,0,0.0,0,23.52,0.0,0.0
2016-01-11,1.5805428,17.67159915,1157981.8915,1176715.9915,-24330,-216.0,-216,38.71,34.992,15805.428,0,0.0,0,98.97,0.0,0.0,0,0.0,0,5.28,0.0,0.0,0,0.0,0,33.19,0.0,0.0,0,0.0,0,23.6,0.0,0.0
2016-01-08,0.9931684,16.09105635,1145718.7435,1160910.5635,-24114,-848.0,-848,39.22,141.616,9931.684,0,0.0,0,98.55,0.0,0.0,0,0.0,0,5.27,0.0,0.0,0,0.0,0,34.42,0.0,0.0,0,0.0,0,24.2,0.0,0.0
2016-01-07,4.0289607,15.09788795,1124455.6395,1150978.8795,-23266,89.0,89,40.14,13.083,40289.607,0,0.0,0,98.68,0.0,-0.0,0,0.0,0,5.18,0.0,0.0,0,0.0,0,33.39,0.0,0.0,0,0.0,0,24.21,0.0,-0.0
2016-01-06,-0.42325325,11.06892725,1122133.2225,1110689.2725,-23355,-65.0,-65,40.24,8.4825,-4232.5325,0,0.0,0,100.56,0.0,0.0,0,0.0,0,5.35,0.0,0.0,0,0.0,0,33.93,0.0,0.0,0,0.0,0,25.11,0.0,-0.0
2016-01-05,0.3206275,11.4921805,1110729.605,1114921.805,-23290,-530.0,-530,40.73,75.525,3206.275,0,0.0,0,105.75,0.0,0.0,0,0.0,0,5.42,0.0,0.0,0,0.0,0,35.96,0.0,0.0,0,0.0,0,25.92,0.0,0.0
2016-01-04,2.535016,11.171553,1103294.33,1111715.53,-22760,-160.0,-160,41.06,21.04,25350.16,0,0.0,0,102.61,0.0,0.0,0,0.0,0,5.53,0.0,0.0,0,0.0,0,35.85,0.0,-0.0,0,0.0,0,25.82,0.0,-0.0
2015-12-31,0.81513015,8.636537,1084331.37,1086365.37,-22600,101.0,101,41.9,11.9685,8151.3015,0,0.0,0,107.01,0.0,-0.0,0,0.0,0,5.66,0.0,0.0,0,0.0,0,37.06,0.0,-0.0,0,0.0,0,26.14,0.0,0.0
2015-12-30,-0.4237238,7.82140685,1073900.8785,1078214.0685,-22701,-22701.0,-22701,42.36,2905.728,1407.462,0,0.0,0,108.58,0.0,-0.0,0,0.0,0,5.74,0.0,-0.0,0,0.0,0,37.61,0.0,0.0,0,-30025.0,-30025,26.6,3843.2,-5644.7
2015-12-29,1.231025,8.24513065,281984.8065,1082451.3065,0,0.0,0,42.08,0.0,0.0,0,0.0,0,106.96,0.0,0.0,0,0.0,0,5.76,0.0,0.0,0,0.0,0,36.94,0.0,0.0,30025,0.0,0,26.42,0.0,12310.25
2015-12-28,-1.02085,7.01410565,281984.8065,1070141.0565,0,0.0,0,42.02,0.0,-0.0,0,0.0,0,107.59,0.0,-0.0,0,0.0,0,5.77,0.0,0.0,0,0.0,0,37.03,0.0,-0.0,30025,0.0,0,26.4,0.0,-10208.5
2015-12-24,0.630525,8.03495565,281984.8065,1080349.5565,0,0.0,0,41.79,0.0,0.0,0,0.0,0,109.0,0.0,0.0,0,0.0,0,5.75,0.0,0.0,0,0.0,0,37.29,0.0,0.0,30025,0.0,0,26.36,0.0,6305.25
2015-12-23,0.450375,7.40443065,281984.8065,1074044.3065,0,0.0,0,41.62,0.0,0.0,0,0.0,0,107.27,0.0,0.0,0,0.0,0,5.73,0.0,0.0,0,0.0,0,37.13,0.0,0.0,30025,0.0,0,26.37,0.0,4503.75
2015-12-22,0.690575,6.95405565,281984.8065,1069540.5565,0,0.0,0,41.01,0.0,0.0,0,0.0,0,107.4,0.0,0.0,0,0.0,0,5.58,0.0,0.0,0,0.0,0,36.75,0.0,0.0,30025,0.0,0,26.31,0.0,6905.75
2015-12-21,4.173475,6.26348065,281984.8065,1062634.8065,0,0.0,0,40.51,0.0,0.0,0,0.0,0,107.28,0.0,0.0,0,0.0,0,5.63,0.0,0.0,0,0.0,0,36.71,0.0,0.0,30025,0.0,0,24.6,0.0,41734.75
2015-12-18,4.74395,2.09000565,281984.8065,1020900.0565,0,0.0,0,40.56,0.0,-0.0,0,0.0,0,108.91,0.0,-0.0,0,0.0,0,5.48,0.0,0.0,0,0.0,0,36.94,0.0,-0.0,30025,0.0,0,23.38,0.0,47439.5
2015-12-17,-1.110925,-2.65394435,281984.8065,973460.5565,0,0.0,0,41.55,0.0,0.0,0,0.0,0,112.02,0.0,0.0,0,0.0,0,5.64,0.0,0.0,0,0.0,0,37.22,0.0,0.0,30025,0.0,0,23.37,0.0,-11109.25
2015-12-16,2.251875,-1.54301935,281984.8065,984569.8065,0,0.0,0,41.01,0.0,0.0,0,0.0,0,111.07,0.0,0.0,0,0.0,0,5.49,0.0,0.0,0,0.0,0,36.73,0.0,0.0,30025,0.0,0,22.77,0.0,22518.75
2015-12-15,3.1226,-3.79489435,281984.8065,962051.0565,0,0.0,0,40.75,0.0,0.0,0,0.0,0,111.94,0.0,-0.0,0,0.0,0,5.47,0.0,-0.0,0,0.0,0,36.54,0.0,0.0,30025,0.0,0,21.78,0.0,31226.0
2015-12-14,-0.510425,-6.91749435,281984.8065,930825.0565,0,0.0,0,40.22,0.0,0.0,0,0.0,0,112.18,0.0,0.0,0,0.0,0,5.51,0.0,-0.0,0,0.0,0,36.72,0.0,-0.0,30025,0.0,0,21.76,0.0,-5104.25
2015-12-11,-2.912425,-6.40706935,281984.8065,935929.3065,0,0.0,0,40.75,0.0,-0.0,0,0.0,0,115.19,0.0,-0.0,0,0.0,0,5.69,0.0,-0.0,0,0.0,0,36.37,0.0,0.0,30025,0.0,0,22.03,0.0,-29124.25
2015-12-10,-0.4804,-3.49464435,281984.8065,965053.5565,0,0.0,0,40.96,0.0,0.0,0,0.0,0,116.04,0.0,0.0,0,0.0,0,5.85,0.0,-0.0,0,0.0,0,37.4,0.0,0.0,30025,0.0,0,22.89,0.0,-4804.0
2015-12-09,-0.630525,-3.01424435,281984.8065,969857.5565,0,0.0,0,41.25,0.0,0.0,0,0.0,0,115.3,0.0,0.0,0,0.0,0,5.84,0.0,0.0,0,0.0,0,36.75,0.0,0.0,30025,0.0,0,23.07,0.0,-6305.25
2015-12-08,-1.38115,-2.38371935,281984.8065,976162.8065,0,0.0,0,40.61,0.0,0.0,0,0.0,0,117.52,0.0,0.0,0,0.0,0,5.78,0.0,0.0,0,0.0,0,37.24,0.0,-0.0,30025,0.0,0,23.35,0.0,-13811.5
2015-12-07,-2.402,-1.00256935,281984.8065,989974.3065,0,0.0,0,40.92,0.0,-0.0,0,0.0,0,118.32,0.0,-0.0,0,0.0,0,5.92,0.0,-0.0,0,0.0,0,38.61,0.0,-0.0,30025,0.0,0,24.29,0.0,-24020.0
2015-12-04,-0.510425,1.39943065,281984.8065,1013994.3065,0,0.0,0,40.23,0.0,0.0,0,0.0,0,115.29,0.0,0.0,0,0.0,0,5.88,0.0,0.0,0,0.0,0,38.35,0.0,0.0,30025,0.0,0,24.54,0.0,-5104.25
2015-12-03,-0.54045,1.90985565,281984.8065,1019098.5565,0,0.0,0,40.64,0.0,0.0,0,0.0,0,115.24,0.0,-0.0,0,0.0,0,6.04,0.0,0.0,0,0.0,0,38.79,0.0,0.0,30025,0.0,0,24.83,0.0,-5404.5
2015-12-02,0.2402,2.45030565,281984.8065,1024503.0565,0,0.0,0,41.07,0.0,0.0,0,0.0,0,117.34,0.0,0.0,0,0.0,0,6.09,0.0,-0.0,0,0.0,0,39.17,0.0,-0.0,30025,0.0,0,24.6,0.0,2402.0
2015-12-01,0.270225,2.21010565,281984.8065,1022101.0565,0,0.0,0,42.16,0.0,0.0,0,0.0,0,118.75,0.0,0.0,0,0.0,0,6.17,0.0,0.0,0,0.0,0,39.04,0.0,0.0,30025,0.0,0,24.61,0.0,2702.25
2015-11-30,1.231025,1.93988065,281984.8065,1019398.8065,0,0.0,0,41.97,0.0,0.0,0,0.0,0,117.99,0.0,0.0,0,0.0,0,6.14,0.0,0.0,0,0.0,0,38.13,0.0,0.0,30025,0.0,0,24.17,0.0,12310.25
2015-11-27,-0.270225,0.70885565,281984.8065,1007088.5565,0,0.0,0,41.32,0.0,0.0,0,0.0,0,118.29,0.0,0.0,0,0.0,0,6.12,0.0,0.0,0,0.0,0,38.11,0.0,-0.0,30025,0.0,0,24.15,0.0,-2702.25
2015-11-25,-0.390325,0.97908065,281984.8065,1009790.8065,0,0.0,0,40.59,0.0,0.0,0,0.0,0,119.21,0.0,0.0,0,0.0,0,6.03,0.0,0.0,0,0.0,0,37.97,0.0,0.0,30025,0.0,0,24.35,0.0,-3903.25
2015-11-24,2.46205,1.36940565,281984.8065,1013694.0565,0,0.0,0,39.81,0.0,0.0,0,0.0,0,117.33,0.0,0.0,0,0.0,0,5.86,0.0,0.0,0,0.0,0,36.91,0.0,0.0,30025,0.0,0,23.44,0.0,24620.5
2015-11-23,0.270225,-1.09264435,281984.8065,989073.5565,0,0.0,0,39.29,0.0,0.0,0,0.0,0,119.27,0.0,-0.0,0,0.0,0,5.88,0.0,0.0,0,0.0,0,36.61,0.0,0.0,30025,0.0,0,23.47,0.0,2702.25
2015-11-20,0.210175,-1.36286935,281984.8065,986371.3065,0,0.0,0,38.78,0.0,0.0,0,0.0,0,119.2,0.0,0.0,0,0.0,0,5.89,0.0,-0.0,0,0.0,0,37.26,0.0,0.0,30025,0.0,0,23.53,0.0,2101.75
2015-11-19,0.18015,-1.57304435,281984.8065,984269.5565,0,0.0,0,39.16,0.0,-0.0,0,0.0,0,117.64,0.0,0.0,0,0.0,0,5.88,0.0,0.0,0,0.0,0,36.2,0.0,0.0,30025,0.0,0,23.29,0.0,1801.5
2015-11-18,0.930775,-1.75319435,281984.8065,982468.0565,0,0.0,0,38.43,0.0,0.0,0,0.0,0,115.76,0.0,0.0,0,0.0,0,5.7,0.0,0.0,0,0.0,0,36.0,0.0,0.0,30025,0.0,0,23.21,0.0,9307.75
2015-11-17,-0.8407,-2.68396935,281984.8065,973160.3065,0,0.0,0,36.5,0.0,0.0,0,0.0,0,114.92,0.0,0.0,0,0.0,0,5.59,0.0,0.0,0,0.0,0,36.47,0.0,-0.0,30025,0.0,0,23.35,0.0,-8407.0
2015-11-16,2.612175,-1.84326935,281984.8065,981567.3065,0,0.0,0,36.75,0.0,0.0,0,0.0,0,111.38,0.0,0.0,0,0.0,0,5.42,0.0,0.0,0,0.0,0,35.88,0.0,0.0,30025,0.0,0,22.4,0.0,26121.75
2015-11-13,0.450375,-4.45544435,281984.8065,955445.5565,0,0.0,0,37.39,0.0,-0.0,0,0.0,0,115.2,0.0,-0.0,0,0.0,0,5.48,0.0,0.0,0,0.0,0,35.54,0.0,0.0,30025,0.0,0,22.07,0.0,4503.75
2015-11-12,-1.831525,-4.90581935,281984.8065,950941.8065,0,0.0,0,37.36,0.0,0.0,0,0.0,0,116.26,0.0,0.0,0,0.0,0,5.5,0.0,-0.0,0,0.0,0,36.69,0.0,-0.0,30025,0.0,0,22.69,0.0,-18315.25
2015-11-11,-0.810675,-3.07429435,281984.8065,969257.0565,0,0.0,0,38.16,0.0,0.0,0,0.0,0,116.37,0.0,-0.0,0,0.0,0,6.17,0.0,0.0,0,0.0,0,37.56,0.0,0.0,30025,0.0,0,23.2,0.0,-8106.75
2015-11-10,-0.5547114,-2.26361935,281984.8065,977363.8065,0,0.0,0,37.89,0.0,0.0,0,0.0,0,116.9,0.0,-0.0,0,0.0,0,6.15,0.0,-0.0,0,0.0,0,36.95,0.0,0.0,30025,-556.0,-556,23.23,81.454,-5547.114
2015-11-09,-2.0757398,-1.70890795,269150.3805,982910.9205,0,0.0,0,38.04,0.0,-0.0,0,0.0,0,120.96,0.0,-0.0,0,-1869.0,-1869,6.33,198.114,-179.424,0,0.0,0,37.84,0.0,-0.0,30581,672.0,672,24.01,88.704,-20577.974
2015-11-06,0.38096465,0.36683185,273741.1485,1003668.3185,0,0.0,0,38.1,0.0,0.0,0,0.0,0,121.08,0.0,0.0,1869,-4123.0,-4123,6.26,430.8535,220.5665,0,0.0,0,37.42,0.0,0.0,29909,1141.0,1141,23.77,136.92,3589.08
2015-11-05,-0.0141328,-0.0141328,275620.512,999858.672,0,0.0,0,38.27,0.0,0.0,0,0.0,0,121.85,0.0,-0.0,5992,5992.0,5992,6.15,635.152,-515.312,0,0.0,0,37.92,0.0,0.0,28768,28768.0,28768,23.76,3365.856,373.984
2015-11-04,0.0,0.0,1000000.0,1000000.0,0,0.0,0,38.33,0.0,0.0,0,0.0,0,122.56,0.0,0.0,0,0.0,0,6.29,0.0,0.0,0,0.0,0,38.27,0.0,0.0,0,0.0,0,23.81,0.0,0.0
